"u","ratio","scostamento","resonance","library_status","intensita_risonanza"
8435,0.94982778839767,0.616494455064337,0.118454136051291,"Library_-1 (Rumore)",0.0021
8436,0.796769781503826,0.463436448170493,0.201169116895,"Library_-1 (Rumore)",0.0097
8437,0.823781619081274,0.49044828574794,0.183218242465457,"Library_-1 (Rumore)",0.0074
8438,0.235594244673848,0.0977390886594852,0.713050956191719,"Library_0 (Possibilita)",0.3763
8439,0.499177784426138,0.165844451092804,0.563344199710243,"Library_-1 (Rumore)",0.1904
8440,0.524971946841106,0.191638613507773,0.515241833479161,"Library_-1 (Rumore)",0.1471
8441,0.798296126769856,0.464962793436522,0.20010943352999,"Library_-1 (Rumore)",0.0096
8442,0.933428112184629,0.600094778851296,0.125370449090761,"Library_-1 (Rumore)",0.0025
8443,0.620397698599845,0.287064365266512,0.370346375259721,"Library_-1 (Rumore)",0.0567
8444,0.561761630466208,0.228428297132875,0.453653912081744,"Library_-1 (Rumore)",0.1018
8445,0.485198035603389,0.151864702270056,0.591265015827105,"Library_-1 (Rumore)",0.219
8446,0.22854649880901,0.104786834524324,0.69587209450314,"Library_-1 (Rumore)",0.3507
8447,0.85369544941932,0.520362116085986,0.165201918569045,"Library_-1 (Rumore)",0.0055
8448,0.732918349793181,0.399585016459848,0.250908495720947,"Library_-1 (Rumore)",0.0184
8449,0.672924576560035,0.339591243226702,0.308796413824524,"Library_-1 (Rumore)",0.0335
8450,0.452120955102146,0.118787621768812,0.662963240918202,"Library_-1 (Rumore)",0.3049
8451,0.0987017296720296,0.234631603661304,0.444019980490685,"Library_-1 (Rumore)",0.0957
8452,0.801134189590812,0.467800856257478,0.198153891181325,"Library_-1 (Rumore)",0.0093
8453,0.562962317606434,0.229628984273101,0.451773032269117,"Library_-1 (Rumore)",0.1006
8454,0.663750281790271,0.330416948456938,0.318756543584922,"Library_-1 (Rumore)",0.0367
8455,0.0127396278548986,0.320593705478435,0.329777628160413,"Library_-1 (Rumore)",0.0405
8456,0.694673933088779,0.361340599755446,0.286409852417145,"Library_-1 (Rumore)",0.027
8457,0.952933894004673,0.61960056067134,0.117187817272429,"Library_-1 (Rumore)",0.002
8458,0.801175669534132,0.467842336200799,0.198125451941456,"Library_-1 (Rumore)",0.0093
8459,0.393566891551018,0.0602335582176844,0.811863051544769,"Library_0 (Possibilita)",0.5475
8460,0.0114444477949291,0.321888885538404,0.328302985084847,"Library_-1 (Rumore)",0.04
8461,0.237675968557596,0.0956573647757371,0.718205820041746,"Library_0 (Possibilita)",0.3842
8462,0.150684314314276,0.182649019019057,0.531520985137969,"Library_-1 (Rumore)",0.161
8463,0.749795109033585,0.416461775700251,0.236675589940782,"Library_-1 (Rumore)",0.0155
8464,0.630727719515562,0.297394386182229,0.357342314647054,"Library_-1 (Rumore)",0.0511
8465,0.00708234403282404,0.326250989300509,0.323384790384614,"Library_-1 (Rumore)",0.0383
8466,0.693752221297473,0.360418887964139,0.287324774760477,"Library_-1 (Rumore)",0.0272
8467,0.323720205575228,0.00961312775810558,0.967283264319241,"Library_1 (Necessita)",0.9083
8468,0.221401691436768,0.111931641896566,0.678879061753666,"Library_-1 (Rumore)",0.3265
8469,0.913347400492057,0.580014067158724,0.134391526095658,"Library_-1 (Rumore)",0.003
8470,0.992895653704181,0.659562320370848,0.102053782458774,"Library_-1 (Rumore)",0.0014
8471,0.00567713798955083,0.327656195343782,0.321816189095678,"Library_-1 (Rumore)",0.0378
8472,0.934199692448601,0.600866359115268,0.125036173196852,"Library_-1 (Rumore)",0.0025
8473,0.280111348023638,0.0532219853096952,0.831801238674117,"Library_0 (Possibilita)",0.5873
8474,0.835184575757012,0.501851242423679,0.176129736047927,"Library_-1 (Rumore)",0.0066
8475,0.385611405130476,0.0522780717971424,0.834522495890843,"Library_0 (Possibilita)",0.5929
8476,0.838597690919414,0.505264357586081,0.174061833931413,"Library_-1 (Rumore)",0.0064
8477,0.163167389575392,0.170165943757941,0.554982916394677,"Library_-1 (Rumore)",0.1824
8478,0.431592255830765,0.0982589224974315,0.711769502349554,"Library_0 (Possibilita)",0.3743
8479,0.445572380675003,0.11223904734167,0.678157320711043,"Library_-1 (Rumore)",0.3255
8480,0.166912066750228,0.166421266583105,0.5622209254808,"Library_-1 (Rumore)",0.1893
8481,0.0864388565532863,0.246894476780047,0.425573157582931,"Library_-1 (Rumore)",0.0847
8482,0.286515509244055,0.0468178240892788,0.850439744340823,"Library_0 (Possibilita)",0.6261
8483,0.101356367580593,0.231976965752741,0.448117418389562,"Library_-1 (Rumore)",0.0983
8484,0.944127739174291,0.610794405840958,0.120813675271043,"Library_-1 (Rumore)",0.0022
8485,0.416604185476899,0.0832708521435658,0.749657702746854,"Library_0 (Possibilita)",0.4349
8486,0.361814578063786,0.0284812447304527,0.9061481778179,"Library_0 (Possibilita)",0.7522
8487,0.937042956706136,0.603709623372803,0.123812045694001,"Library_-1 (Rumore)",0.0024
8488,0.874437779886648,0.541104446553315,0.15376026588991,"Library_-1 (Rumore)",0.0045
8489,0.969782103551552,0.636448770218218,0.110551202390606,"Library_-1 (Rumore)",0.0017
8490,0.826933103613555,0.493599770280222,0.1812311116539,"Library_-1 (Rumore)",0.0072
8491,0.352330387104303,0.0189970537709693,0.93637925860687,"Library_0 (Possibilita)",0.827
8492,0.911210673395544,0.577877340062211,0.135388849084018,"Library_-1 (Rumore)",0.0031
8493,0.651962942210957,0.318629608877624,0.332026522520584,"Library_-1 (Rumore)",0.0413
8494,0.242527458583936,0.0908058747493972,0.730364401060478,"Library_0 (Possibilita)",0.4033
8495,0.239772089291364,0.0935612440419694,0.723433988254463,"Library_0 (Possibilita)",0.3923
8496,0.00645196088589728,0.326881372447436,0.322680163837445,"Library_-1 (Rumore)",0.0381
8497,0.471290875226259,0.137957541892926,0.620413809000146,"Library_-1 (Rumore)",0.2517
8498,0.117653796682134,0.215679536651199,0.474114375215589,"Library_-1 (Rumore)",0.1157
8499,0.725086071528494,0.391752738195161,0.257801526495479,"Library_-1 (Rumore)",0.0199
8500,0.883462582482025,0.550129249148692,0.149032817820794,"Library_-1 (Rumore)",0.0041
8501,0.196090000215918,0.137243333117415,0.621948962426388,"Library_-1 (Rumore)",0.2535
8502,0.386345590464771,0.0530122571314375,0.83240510711798,"Library_0 (Possibilita)",0.5885
8503,0.309161106823012,0.0241722265103211,0.919760358336852,"Library_0 (Possibilita)",0.7853
8504,0.301604156615213,0.0317291767181208,0.896021281185049,"Library_0 (Possibilita)",0.7281
8505,0.881561624351889,0.548228291018556,0.15001635773948,"Library_-1 (Rumore)",0.0042
8506,0.688363635446876,0.355030302113543,0.292732460794664,"Library_-1 (Rumore)",0.0287
8507,0.156547717517242,0.176785615816091,0.542415093517998,"Library_-1 (Rumore)",0.1707
8508,0.68587124440819,0.352537911074857,0.295267995437169,"Library_-1 (Rumore)",0.0294
8509,0.739402508130297,0.406069174796964,0.245341583439074,"Library_-1 (Rumore)",0.0172
8510,0.797961531672627,0.464628198339293,0.200341251426976,"Library_-1 (Rumore)",0.0096
8511,0.52950906008482,0.196175726751486,0.507215920105461,"Library_-1 (Rumore)",0.1406
8512,0.418890725588426,0.0855573922550927,0.74374980072583,"Library_0 (Possibilita)",0.425
8513,0.280653540510684,0.0526797928226491,0.833363267015142,"Library_0 (Possibilita)",0.5905
8514,0.557780239498243,0.224446906164909,0.459946986571564,"Library_-1 (Rumore)",0.106
8515,0.235791872721165,0.0975414606121679,0.713538738496514,"Library_0 (Possibilita)",0.377
8516,0.557640376500785,0.224307043167452,0.46016963728783,"Library_-1 (Rumore)",0.1061
8517,0.253484416520223,0.0798489168131103,0.758586992717624,"Library_0 (Possibilita)",0.45
8518,0.443241014145315,0.109907680811981,0.683650228845224,"Library_-1 (Rumore)",0.3332
8519,0.81629912299104,0.482965789657707,0.188023957022933,"Library_-1 (Rumore)",0.008
8520,0.783180158119649,0.449846824786315,0.210854753676103,"Library_-1 (Rumore)",0.0111
8521,0.657123659271747,0.323790325938414,0.326150014929588,"Library_-1 (Rumore)",0.0392
8522,0.401316415052861,0.0679830817195277,0.790381962170276,"Library_0 (Possibilita)",0.5067
8523,0.46828705468215,0.134953721348817,0.626896014761545,"Library_-1 (Rumore)",0.2594
8524,0.173106988659129,0.160226344674205,0.574402805624928,"Library_-1 (Rumore)",0.2014
8525,0.755686285672709,0.422352952339376,0.231899803690328,"Library_-1 (Rumore)",0.0146
8526,0.620802664197981,0.287469330864648,0.369827777815523,"Library_-1 (Rumore)",0.0564
8527,0.610770304454491,0.277436971121157,0.382891621987949,"Library_-1 (Rumore)",0.0624
8528,0.00665074959397316,0.32668258373936,0.322902198995207,"Library_-1 (Rumore)",0.0381
8529,0.302468364359811,0.0308649689735224,0.898704736608444,"Library_0 (Possibilita)",0.7344
8530,0.539826148655266,0.206492815321932,0.489427827551586,"Library_-1 (Rumore)",0.1268
8531,0.960579195758328,0.627245862424995,0.114128295239043,"Library_-1 (Rumore)",0.0019
8532,0.762483370024711,0.429150036691378,0.226509239609906,"Library_-1 (Rumore)",0.0137
8533,0.973446036456153,0.64011270312282,0.10915846492771,"Library_-1 (Rumore)",0.0017
8534,0.533665720140561,0.200332386807228,0.499972790329916,"Library_-1 (Rumore)",0.1349
8535,0.296999113168567,0.0363342201647659,0.881856662713552,"Library_0 (Possibilita)",0.6953
8536,0.981754611246288,0.648421277912955,0.106064863490253,"Library_-1 (Rumore)",0.0015
8537,0.205711763352156,0.127621569981178,0.643004557065991,"Library_-1 (Rumore)",0.2791
8538,0.756706946995109,0.423373613661776,0.231082235950568,"Library_-1 (Rumore)",0.0145
8539,0.860606636619195,0.527273303285862,0.161298064996866,"Library_-1 (Rumore)",0.0051
8540,0.885370531817898,0.552037198484565,0.148052144576435,"Library_-1 (Rumore)",0.004
8541,0.188100819708779,0.145232513624554,0.604990899231032,"Library_-1 (Rumore)",0.234
8542,0.357911663362756,0.0245783300294231,0.918468797915713,"Library_0 (Possibilita)",0.7821
8543,0.740710292477161,0.407376959143827,0.244233854730334,"Library_-1 (Rumore)",0.017
8544,0.0802401299588382,0.253093203374495,0.416542158585302,"Library_-1 (Rumore)",0.0796
8545,0.612869935343042,0.279536602009709,0.38011989447851,"Library_-1 (Rumore)",0.0611
8546,0.0718483054079115,0.261485027925422,0.404620586889655,"Library_-1 (Rumore)",0.0732
8547,0.623940297868103,0.290606964534769,0.365834268352686,"Library_-1 (Rumore)",0.0547
8548,0.147504482418299,0.185828850915035,0.525704697435396,"Library_-1 (Rumore)",0.1559
8549,0.33033350110054,0.00299983223279315,0.98967349691586,"Library_1 (Necessita)",0.9704
8550,0.214864575536922,0.118468757796412,0.663695126016735,"Library_-1 (Rumore)",0.3058
8551,0.105714699719101,0.227618633614232,0.454926670959998,"Library_-1 (Rumore)",0.1027
8552,0.858591116499156,0.525257783165823,0.162426924776326,"Library_-1 (Rumore)",0.0052
8553,0.639446260640398,0.306112927307064,0.346722861723659,"Library_-1 (Rumore)",0.0468
8554,0.451238929992542,0.117905596659208,0.66498971801173,"Library_-1 (Rumore)",0.3076
8555,0.0826557439286262,0.250677589404707,0.420038478862595,"Library_-1 (Rumore)",0.0815
8556,0.618728780420497,0.285395447087164,0.372491270768591,"Library_-1 (Rumore)",0.0576
8557,0.0513951603788882,0.281938172954445,0.376974166557325,"Library_-1 (Rumore)",0.0596
8558,0.938134624157101,0.604801290823768,0.123345234084596,"Library_-1 (Rumore)",0.0024
8559,0.958869993686676,0.625536660353343,0.11480528178052,"Library_-1 (Rumore)",0.0019
8560,0.123505007242784,0.209828326090549,0.483811459576422,"Library_-1 (Rumore)",0.1227
8561,0.949999385047704,0.616666051714371,0.118383822586672,"Library_-1 (Rumore)",0.0021
8562,0.974960999563336,0.641627666230003,0.108587735790796,"Library_-1 (Rumore)",0.0016
8563,0.0007266856264323,0.332606647706901,0.316350476668847,"Library_-1 (Rumore)",0.0359
8564,0.744486840674654,0.41115350734132,0.241063011760898,"Library_-1 (Rumore)",0.0164
8565,0.647674151929095,0.314340818595762,0.336990645114678,"Library_-1 (Rumore)",0.0431
8566,0.439308115513995,0.105974782180662,0.693017510567991,"Library_-1 (Rumore)",0.3465
8567,0.994175305590034,0.6608419722567,0.101602894972839,"Library_-1 (Rumore)",0.0013
8568,0.478993033757433,0.1456597004241,0.604097276689144,"Library_-1 (Rumore)",0.233
8569,0.119039113167673,0.21429422016566,0.476392522719667,"Library_-1 (Rumore)",0.1173
8570,0.0158009142614901,0.317532419071843,0.333289476733062,"Library_-1 (Rumore)",0.0418
8571,0.601457786979154,0.26812445364582,0.39543075285705,"Library_-1 (Rumore)",0.0685
8572,0.529446984408423,0.19611365107509,0.507324880676951,"Library_-1 (Rumore)",0.1407
8573,0.937668740749359,0.604335407416026,0.123544236392891,"Library_-1 (Rumore)",0.0024
8574,0.293602259363979,0.0397310739693542,0.87155200899203,"Library_0 (Possibilita)",0.6721
8575,0.285105920629576,0.0482274127037575,0.846301790805262,"Library_0 (Possibilita)",0.6174
8576,0.114295720821247,0.219037612512087,0.468637141755272,"Library_-1 (Rumore)",0.1119
8577,0.585676023736596,0.252342690403263,0.417625311080097,"Library_-1 (Rumore)",0.0802
8578,0.522198548773304,0.18886521543997,0.52021024173483,"Library_-1 (Rumore)",0.1513
8579,0.674560641869903,0.341227308536569,0.307053192456548,"Library_-1 (Rumore)",0.033
8580,0.229750072350726,0.103583260982608,0.698776218171916,"Library_-1 (Rumore)",0.3549
8581,0.787533432943746,0.454200099610413,0.207702356041632,"Library_-1 (Rumore)",0.0107
8582,0.856676240684465,0.523342907351131,0.163506733002958,"Library_-1 (Rumore)",0.0053
8583,0.928761545801535,0.595428212468202,0.127411303995293,"Library_-1 (Rumore)",0.0026
8584,0.960066618630663,0.626733285297329,0.114330898366533,"Library_-1 (Rumore)",0.0019
8585,0.938272038241848,0.604938704908515,0.123286598836344,"Library_-1 (Rumore)",0.0024
8586,0.967332166386768,0.633998833053435,0.111492374297901,"Library_-1 (Rumore)",0.0018
8587,0.508402425795794,0.17506909246246,0.545646415858457,"Library_-1 (Rumore)",0.1737
8588,0.00872651813551784,0.324606815197815,0.325229855847027,"Library_-1 (Rumore)",0.0389
8589,0.0517011911142617,0.281632142219072,0.377373572934537,"Library_-1 (Rumore)",0.0598
8590,0.942358032800257,0.609024699466924,0.121555764474653,"Library_-1 (Rumore)",0.0023
8591,0.180939343292266,0.152393990041067,0.590183121616585,"Library_-1 (Rumore)",0.2179
8592,0.576989536173642,0.243656202840308,0.430368632988902,"Library_-1 (Rumore)",0.0875
8593,0.710523274727166,0.377189941393832,0.271125289111206,"Library_-1 (Rumore)",0.023
8594,0.578607616247609,0.245274282914276,0.427965743608539,"Library_-1 (Rumore)",0.0861
8595,0.300145703135058,0.033187630198275,0.891510789380767,"Library_0 (Possibilita)",0.7176
8596,0.170642635785043,0.16269069754829,0.569525528003993,"Library_-1 (Rumore)",0.1965
8597,0.0907778779510409,0.242555455382292,0.432010976662326,"Library_-1 (Rumore)",0.0884
8598,0.320877709891647,0.0124556234416862,0.957815927665076,"Library_0 (Possibilita)",0.8829
8599,0.529185952385888,0.195852619052554,0.507783322776334,"Library_-1 (Rumore)",0.1411
8600,0.302529777633026,0.0308035557003071,0.898895736804731,"Library_0 (Possibilita)",0.7349
8601,0.215036723762751,0.118296609570583,0.664090591813112,"Library_-1 (Rumore)",0.3064
8602,0.38720167404972,0.0538683407163869,0.829942947478465,"Library_0 (Possibilita)",0.5835
8603,0.722818685695529,0.389485352362196,0.259832125175913,"Library_-1 (Rumore)",0.0203
8604,0.230841868789867,0.102491464543467,0.701421115388571,"Library_-1 (Rumore)",0.3588
8605,0.232776411809027,0.100556921524306,0.706132190379808,"Library_-1 (Rumore)",0.3658
8606,0.431197287747636,0.0978639544143031,0.712742936496714,"Library_0 (Possibilita)",0.3758
8607,0.568085731007159,0.234752397673825,0.443834428527545,"Library_-1 (Rumore)",0.0956
8608,0.739539541304111,0.406206207970778,0.245225277387653,"Library_-1 (Rumore)",0.0172
8609,0.486834429204464,0.153501095871131,0.587926531314442,"Library_-1 (Rumore)",0.2155
8610,0.474501968361437,0.141168635028104,0.613558418228111,"Library_-1 (Rumore)",0.2437
8611,0.845935217104852,0.512601883771519,0.169698082878111,"Library_-1 (Rumore)",0.0059
8612,0.732520982855931,0.399187649522598,0.251253730148131,"Library_-1 (Rumore)",0.0185
8613,0.993045195471495,0.659711862138162,0.102000988084367,"Library_-1 (Rumore)",0.0014
8614,0.452542353887111,0.119209020553778,0.661997246703288,"Library_-1 (Rumore)",0.3036
8615,0.936585888499394,0.603252555166061,0.124008018487849,"Library_-1 (Rumore)",0.0024
8616,0.557330287061632,0.223996953728298,0.460663659350743,"Library_-1 (Rumore)",0.1065
8617,0.928000667830929,0.594667334497596,0.127747198733611,"Library_-1 (Rumore)",0.0026
8618,0.141911203507334,0.191422129825999,0.51562794018746,"Library_-1 (Rumore)",0.1475
8619,0.00283848098479211,0.330494852348541,0.318670628758045,"Library_-1 (Rumore)",0.0367
8620,0.189867932815105,0.143465400518229,0.608701549647819,"Library_-1 (Rumore)",0.2382
8621,0.202684412477538,0.130648920855795,0.636303975768994,"Library_-1 (Rumore)",0.2708
8622,0.158097937237471,0.175235396095862,0.545332512122536,"Library_-1 (Rumore)",0.1734
8623,0.895223072264344,0.56188973893101,0.143089772792001,"Library_-1 (Rumore)",0.0036
8624,0.916215753881261,0.582882420547927,0.133064255484635,"Library_-1 (Rumore)",0.0029
8625,0.323314616223797,0.0100187171095361,0.965926689061567,"Library_0 (Possibilita)",0.9047
8626,0.402119822800159,0.0687864894668261,0.788187753641816,"Library_0 (Possibilita)",0.5026
8627,0.377576620085165,0.0442432867518316,0.858049786110366,"Library_0 (Possibilita)",0.6425
8628,0.378404308110476,0.0450709747771422,0.855595835671927,"Library_0 (Possibilita)",0.6372
8629,0.756224495125934,0.422891161792601,0.231468328573923,"Library_-1 (Rumore)",0.0146
8630,0.440306562697515,0.106973229364182,0.690627346607152,"Library_-1 (Rumore)",0.3431
8631,0.166657250840217,0.166676082493116,0.561725417689689,"Library_-1 (Rumore)",0.1889
8632,0.396527589298785,0.0631942559654514,0.803588156072744,"Library_0 (Possibilita)",0.5316
8633,0.192101636203006,0.141231697130327,0.613424547578062,"Library_-1 (Rumore)",0.2436
8634,0.520301108714193,0.18696777538086,0.523636987179232,"Library_-1 (Rumore)",0.1542
8635,0.597027778858319,0.263694445524986,0.401538995084711,"Library_-1 (Rumore)",0.0716
8636,0.128329122904688,0.205004210428645,0.491955352719299,"Library_-1 (Rumore)",0.1287
8637,0.0889298846013844,0.244403448731949,0.429257282128686,"Library_-1 (Rumore)",0.0868
8638,0.464736976893619,0.131403643560285,0.634644413777259,"Library_-1 (Rumore)",0.2687
8639,0.0175257157534361,0.315807617579897,0.335284581690309,"Library_-1 (Rumore)",0.0425
8640,0.819776912918314,0.486443579584981,0.185774827916777,"Library_-1 (Rumore)",0.0077
